,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target
1872,L,0.9799605781865967,0.9824617346938775,0.4634743096819294,0.8021978021978022,0.3557312252964427,0
8737,L,0.9766754270696453,0.9843749999999999,0.5438657811953862,0.5041208791208792,0.4505928853754941,0
185,L,0.9796320630749015,0.9827806122448979,0.505417686123733,0.5247252747252747,0.24110671936758893,0
5121,L,0.9993429697766097,1.0,0.5134568332750786,0.5494505494505495,0.6086956521739131,0
9688,L,0.9825886990801579,0.9888392857142857,0.47780496329954564,0.6263736263736264,0.17391304347826086,0
3766,L,0.9931011826544022,0.9920280612244898,0.4799021321216358,0.7280219780219781,0.7154150197628458,0
4248,L,0.9940867279894877,0.9917091836734693,0.5263893743446347,0.5109890109890111,0.37549407114624506,0
3384,L,0.9898160315374508,0.9904336734693877,0.49842712338343237,0.5590659340659341,0.2134387351778656,0
1973,L,0.978646517739816,0.9808673469387755,0.6106256553652569,0.34752747252747257,0.5375494071146245,0
6257,L,0.9891590013140606,0.990752551020408,0.4809507165326809,0.6744505494505495,0.0,0
4081,L,0.9921156373193167,0.9897959183673468,0.4669695910520797,0.7994505494505495,0.43478260869565216,1
5291,L,0.9980289093298292,0.9990433673469388,0.4914365606431318,0.7156593406593407,0.6561264822134387,0
4874,L,0.9980289093298292,0.9964923469387754,0.5658860538273331,0.42445054945054944,0.5612648221343873,0
7639,L,0.9871879106438897,0.9929846938775508,0.5124082488640336,0.5741758241758241,0.4426877470355731,0
7636,L,0.9868593955321945,0.9933035714285714,0.5955959454736106,0.40796703296703296,0.40711462450592883,0
6005,L,0.987516425755585,0.9901147959183673,0.5487591751135966,0.5260989010989011,0.05533596837944664,0
6541,L,0.9901445466491459,0.990752551020408,0.5274379587556798,0.5260989010989011,0.37549407114624506,0
3567,L,0.9914586070959265,0.9901147959183673,0.541069556099266,0.46840659340659346,0.3675889328063241,0
9566,L,0.9848883048620237,0.9920280612244898,0.5602936036350926,0.4821428571428572,0.7075098814229249,0
2457,L,0.9822601839684626,0.9840561224489796,0.5805662355819643,0.44230769230769235,0.4189723320158103,0
724,L,0.9773324572930355,0.9850127551020407,0.4858441104508913,0.6126373626373627,0.5533596837944664,0
9630,L,0.9822601839684626,0.9888392857142857,0.553303040894792,0.49175824175824173,0.5612648221343873,0
1781,L,0.9806176084099869,0.9824617346938775,0.5809157637189793,0.3928571428571429,0.18972332015810275,0
4639,L,0.9957293035479634,0.9926658163265306,0.5791681230339042,0.4368131868131868,0.857707509881423,0
180,L,0.9796320630749015,0.9830994897959183,0.5155540020971688,0.6854395604395604,0.1857707509881423,0
5906,L,0.9878449408672799,0.9894770408163265,0.5358266340440405,0.48901098901098905,0.782608695652174,0
57,L,0.9816031537450723,0.9856505102040817,0.52883607130374,0.5535714285714286,0.6324110671936759,0
3711,L,0.992772667542707,0.9933035714285714,0.5393219154141908,0.5288461538461539,0.14624505928853754,0
1504,L,0.9789750328515112,0.9843749999999999,0.5263893743446347,0.6456043956043956,0.8221343873517787,0
5105,L,0.9990144546649148,0.999362244897959,0.48025166025865085,0.7774725274725275,0.45454545454545453,0
2702,L,0.9848883048620237,0.9859693877551019,0.6151695211464523,0.3557692307692308,0.2490118577075099,0
1269,L,0.9793035479632064,0.9869260204081632,0.5127577770010486,0.5741758241758241,0.18972332015810275,0
3940,L,0.9931011826544022,0.9933035714285714,0.4875917511359664,0.7445054945054945,0.782608695652174,0
970,L,0.9717477003942182,0.977359693877551,0.5480601188395666,0.4821428571428572,0.43873517786561267,0
3232,L,0.9878449408672799,0.9862882653061225,0.5522544564837469,0.5260989010989011,0.4031620553359684,0
8253,L,0.9825886990801579,0.9897959183673468,0.5791681230339042,0.42582417582417587,0.5098814229249012,0
3926,L,0.9940867279894877,0.9933035714285714,0.5623907724571828,0.4945054945054945,0.6403162055335968,0
9298,L,0.9793035479632064,0.9850127551020407,0.458930443900734,0.6950549450549451,0.4268774703557312,0
8643,L,0.9773324572930355,0.9837372448979591,0.506116742397763,0.7458791208791209,0.32806324110671936,0
6396,L,0.985545335085414,0.9872448979591837,0.5333799370849354,0.6373626373626373,0.5928853754940712,0
8498,L,0.9802890932982917,0.9872448979591837,0.5169521146452289,0.5192307692307692,0.5691699604743083,0
9908,L,0.9809461235216822,0.9853316326530611,0.5089129674938833,0.6552197802197803,0.0,0
3863,L,0.9937582128777924,0.9929846938775508,0.5851101013631598,0.3708791208791209,0.8814229249011858,0
2268,L,0.9829172141918529,0.9837372448979591,0.5026214610276127,0.6401098901098902,0.2490118577075099,0
5732,L,0.992772667542707,0.9939413265306122,0.49353372946522195,0.6112637362637363,0.8063241106719368,0
7717,L,0.9871879106438897,0.9936224489795918,0.47710590702551553,0.7280219780219781,0.3359683794466403,0
9752,L,0.9809461235216822,0.9878826530612245,0.5456134218804614,0.4478021978021978,0.7944664031620553,0
1631,L,0.9789750328515112,0.9821428571428571,0.5008738203425376,0.5384615384615385,0.3438735177865613,0
287,L,0.9796320630749015,0.9830994897959183,0.6308982873121286,0.4340659340659341,0.3794466403162055,0
4638,L,0.9957293035479634,0.9926658163265306,0.5152044739601538,0.478021978021978,0.849802371541502,0
2520,L,0.9816031537450723,0.9840561224489796,0.5365256903180706,0.565934065934066,0.15810276679841898,0
6720,L,0.9898160315374508,0.9904336734693877,0.5096120237679134,0.6593406593406593,0.41106719367588934,0
3554,L,0.9917871222076216,0.9910714285714285,0.5330304089479203,0.5934065934065935,0.2450592885375494,0
9693,L,0.9819316688567674,0.9885204081632653,0.5917511359664454,0.39560439560439564,0.22134387351778656,0
5806,L,0.9901445466491459,0.9913903061224488,0.5033205173016427,0.6236263736263736,0.6996047430830039,0
7553,L,0.9865308804204994,0.9926658163265306,0.5260398462076197,0.543956043956044,0.42292490118577075,0
8763,L,0.9773324572930355,0.9846938775510203,0.5602936036350926,0.5041208791208792,0.7272727272727273,0
9124,L,0.9770039421813403,0.9834183673469387,0.49842712338343237,0.6923076923076923,0.2766798418972332,0
3109,L,0.9852168199737188,0.9859693877551019,0.5211464522894093,0.6085164835164835,0.8458498023715415,0
150,L,0.9802890932982917,0.9830994897959183,0.49702901083537226,0.5865384615384616,0.7351778656126482,0
4671,L,0.9963863337713535,0.9929846938775508,0.5281370150297099,0.5961538461538461,0.25691699604743085,0
5685,L,0.992772667542707,0.9933035714285714,0.518000699056274,0.6263736263736264,0.3438735177865613,0
4020,L,0.992444152431012,0.9917091836734693,0.47221251310730517,0.679945054945055,0.7747035573122529,0
4119,L,0.992444152431012,0.990752551020408,0.4631247815449144,0.6195054945054945,0.8221343873517787,1
1038,L,0.9743758212877793,0.9808673469387755,0.5235931492485145,0.5645604395604396,0.31620553359683795,0
119,L,0.9812746386333772,0.9837372448979591,0.5127577770010486,0.5590659340659341,0.4189723320158103,0
6026,L,0.9878449408672799,0.9917091836734693,0.4903879762320867,0.6634615384615384,0.2766798418972332,0
2517,L,0.9816031537450723,0.9837372448979591,0.4875917511359664,0.6098901098901099,0.13043478260869565,0
5812,L,0.9901445466491459,0.9920280612244898,0.5225445648374694,0.49862637362637363,0.7628458498023716,0
8527,L,0.9802890932982917,0.9862882653061225,0.5351275777700105,0.5137362637362637,0.06324110671936758,0
7779,L,0.9871879106438897,0.9939413265306122,0.6329954561342188,0.36813186813186816,0.1857707509881423,0
1300,L,0.9812746386333772,0.9878826530612245,0.46207619713386927,0.782967032967033,0.5533596837944664,0
478,L,0.9770039421813403,0.9853316326530611,0.6406850751485494,0.31043956043956045,0.6363636363636364,0
7248,L,0.985545335085414,0.9888392857142857,0.6158685774204824,0.38461538461538464,0.7984189723320159,0
741,L,0.9753613666228647,0.9830994897959183,0.52883607130374,0.532967032967033,0.7470355731225297,0
770,L,0.9750328515111696,0.9821428571428571,0.4861936385879063,0.7472527472527473,0.06719367588932806,0
5719,L,0.9931011826544022,0.9948979591836734,0.48864033554701153,0.5947802197802198,0.6758893280632411,0
2053,L,0.9839027595269383,0.9862882653061225,0.48304788535477106,0.8379120879120879,0.5533596837944664,0
718,L,0.9773324572930355,0.9846938775510203,0.5162530583711988,0.5357142857142857,0.5019762845849802,0
5301,L,0.9980289093298292,0.998405612244898,0.4575323313526739,0.7664835164835164,0.7628458498023716,0
2488,L,0.9819316688567674,0.9843749999999999,0.47396015379238027,0.6964285714285715,0.7312252964426877,0
5896,L,0.9891590013140606,0.9910714285714285,0.44529884655714785,0.7651098901098902,0.6679841897233202,0
6235,L,0.9898160315374508,0.9913903061224488,0.5578469066759875,0.46565934065934067,0.6205533596837944,0
960,L,0.9717477003942182,0.977359693877551,0.5361761621810556,0.5206043956043956,0.34782608695652173,0
3612,L,0.9911300919842313,0.9910714285714285,0.5669346382383782,0.5192307692307692,0.0,0
402,L,0.9770039421813403,0.9840561224489796,0.5865082139112199,0.44368131868131866,0.7114624505928854,0
6976,L,0.987516425755585,0.9913903061224488,0.46976581614819996,0.6414835164835165,0.525691699604743,0
608,L,0.9789750328515112,0.9882015306122448,0.4903879762320867,0.6552197802197803,0.16996047430830039,0
7604,L,0.9868593955321945,0.9926658163265306,0.5728766165676337,0.4752747252747253,0.09486166007905138,0
4804,L,0.9977003942181341,0.9968112244897959,0.5665851101013631,0.532967032967033,0.7193675889328063,0
2680,L,0.9848883048620237,0.9869260204081632,0.5735756728416638,0.37225274725274726,0.06324110671936758,0
4721,L,0.9970433639947438,0.9942602040816326,0.6735407200279623,0.3008241758241758,0.7707509881422925,0
6283,L,0.9898160315374508,0.9910714285714285,0.6008388675288361,0.4052197802197802,0.2450592885375494,0
7011,L,0.9871879106438897,0.9901147959183673,0.9203075847605732,0.16758241758241757,0.06719367588932806,1
9130,L,0.9776609724047307,0.9840561224489796,0.5508563439356868,0.44917582417582425,0.32806324110671936,0
2089,L,0.9839027595269383,0.9862882653061225,0.6784341139461727,0.3090659340659341,0.07114624505928854,0
3962,L,0.9934296977660972,0.9933035714285714,0.6239077245718281,0.34065934065934067,0.17786561264822134,0
7106,L,0.9881734559789751,0.9901147959183673,0.518000699056274,0.5357142857142857,0.1857707509881423,0
7446,L,0.9862023653088042,0.9942602040816326,0.48199930094372595,0.7005494505494506,0.18181818181818182,0
7304,L,0.9858738501971093,0.9901147959183673,0.4872422229989514,0.6085164835164835,0.4782608695652174,0
919,L,0.9704336399474376,0.9751275510204082,0.4917860887801468,0.6964285714285715,0.758893280632411,0
3596,L,0.9911300919842313,0.9901147959183673,0.4732610975183502,0.6868131868131868,0.6679841897233202,0
9945,L,0.9799605781865967,0.9821428571428571,0.5515554002097168,0.5192307692307692,0.39920948616600793,0
9932,L,0.9799605781865967,0.9827806122448979,0.5812652918559944,0.3901098901098901,0.2648221343873518,0
7891,L,0.9881734559789751,0.9964923469387754,0.5302341838518001,0.5384615384615385,0.42292490118577075,0
9727,L,0.9816031537450723,0.9878826530612245,0.5106606081789584,0.5412087912087912,0.5573122529644269,0
7118,L,0.9885019710906702,0.9901147959183673,0.5470115344285215,0.49313186813186816,0.3201581027667984,0
3285,L,0.9894875164257556,0.9882015306122448,0.5896539671443551,0.40796703296703296,0.11857707509881422,0
7098,L,0.9878449408672799,0.989158163265306,0.5739252009786788,0.4478021978021978,0.10276679841897234,0
5475,L,0.9944152431011827,0.9955357142857142,0.4669695910520797,0.6428571428571428,0.7075098814229249,0
9267,L,0.9796320630749015,0.9846938775510203,0.4760573226144705,0.7870879120879121,0.11067193675889328,0
243,L,0.9789750328515112,0.9827806122448979,0.5040195735756728,0.6057692307692308,0.8063241106719368,0
7785,L,0.9862023653088042,0.9933035714285714,0.4833974134917861,0.5782967032967034,0.23715415019762845,0
7874,L,0.9878449408672799,0.9958545918367346,0.541069556099266,0.5206043956043956,0.22924901185770752,0
7913,L,0.9878449408672799,0.9952168367346939,0.4875917511359664,0.5755494505494505,0.6205533596837944,0
8735,L,0.9766754270696453,0.9840561224489796,0.4746592100664103,0.6538461538461539,0.43478260869565216,0
7020,L,0.9881734559789751,0.9910714285714285,0.5103110800419434,0.739010989010989,0.16205533596837945,0
5816,L,0.9898160315374508,0.9917091836734693,0.552953512757777,0.48901098901098905,0.7984189723320159,0
9695,L,0.9819316688567674,0.9882015306122448,0.5564487941279272,0.43956043956043955,0.23715415019762845,0
6142,L,0.9885019710906702,0.9913903061224488,0.6134218804613771,0.3832417582417582,0.5849802371541502,0
7685,L,0.9881734559789751,0.9939413265306122,0.48829080740999653,0.5975274725274725,0.8972332015810277,0
5995,L,0.987516425755585,0.9894770408163265,0.671094023068857,0.30631868131868134,0.8814229249011858,0
2912,L,0.9878449408672799,0.9872448979591837,0.5805662355819643,0.41620879120879123,0.5098814229249012,0
8738,L,0.9766754270696453,0.9843749999999999,0.5351275777700105,0.5041208791208792,0.45849802371541504,0
7593,L,0.9871879106438897,0.9923469387755101,0.44390073400908775,0.9271978021978022,0.8221343873517787,1
1265,L,0.978646517739816,0.9866071428571427,0.5445648374694163,0.4903846153846154,0.1541501976284585,0
9613,L,0.9822601839684626,0.989158163265306,0.4813002446696959,0.8585164835164836,0.36363636363636365,1
2561,L,0.9835742444152431,0.9859693877551019,0.5616917161831527,0.43543956043956045,0.5731225296442688,0
1753,L,0.9796320630749015,0.9805484693877551,0.5138063614120937,0.7046703296703296,0.7114624505928854,0
9120,L,0.9770039421813403,0.9834183673469387,0.5330304089479203,0.5315934065934067,0.2450592885375494,0
6449,L,0.987516425755585,0.989158163265306,0.5309332401258301,0.6126373626373627,0.2727272727272727,0
4441,L,0.9937582128777924,0.989158163265306,0.4645228940929745,0.6950549450549451,0.5849802371541502,1
8479,L,0.9809461235216822,0.987563775510204,0.5686822789234534,0.45879120879120877,0.391304347826087,0
2590,L,0.9822601839684626,0.9843749999999999,0.4879412792729815,0.6675824175824177,0.0,0
810,L,0.9753613666228647,0.9811862244897959,0.5417686123732961,0.5453296703296704,0.4901185770750988,0
7289,L,0.9865308804204994,0.9904336734693877,0.5008738203425376,0.739010989010989,0.33992094861660077,0
5635,L,0.9940867279894877,0.9952168367346939,0.5249912617965746,0.6497252747252747,0.6758893280632411,0
9174,L,0.978318002628121,0.9850127551020407,0.6539671443551206,0.3516483516483517,0.7905138339920948,1
775,L,0.9747043363994744,0.9815051020408163,0.5078643830828382,0.6318681318681318,0.13043478260869565,0
8789,L,0.9770039421813403,0.9837372448979591,0.5141558895491087,0.603021978021978,0.17786561264822134,0
3853,L,0.9934296977660972,0.9917091836734693,0.5193988116043341,0.554945054945055,0.758893280632411,0
9287,L,0.9796320630749015,0.9850127551020407,0.5973435861586858,0.385989010989011,0.3201581027667984,0
1363,L,0.9812746386333772,0.9888392857142857,0.5008738203425376,0.75,0.2608695652173913,0
9413,L,0.9793035479632064,0.9840561224489796,0.5029709891646278,0.6167582417582418,0.8102766798418972,0
8095,L,0.9862023653088042,0.9939413265306122,0.5218455085634394,0.6634615384615384,0.6600790513833992,0
1520,L,0.9799605781865967,0.9856505102040817,0.5145054176861237,0.5508241758241759,0.1225296442687747,0
8916,L,0.976018396846255,0.9827806122448979,0.7923802866130724,0.21565934065934067,0.7154150197628458,0
4177,L,0.9937582128777924,0.9913903061224488,0.5162530583711988,0.5384615384615385,0.5691699604743083,0
9434,L,0.9789750328515112,0.9840561224489796,0.5683327507864383,0.4574175824175824,0.1976284584980237,0
7193,L,0.9858738501971093,0.9888392857142857,0.4564837469416288,0.8887362637362638,0.22529644268774704,0
585,L,0.9776609724047307,0.9869260204081632,0.6994058021670745,0.2815934065934066,0.8695652173913043,0
411,L,0.9773324572930355,0.9843749999999999,0.4994757077944775,0.6085164835164835,0.7944664031620553,0
297,L,0.9789750328515112,0.9837372448979591,0.5987416987067459,0.34752747252747257,0.4901185770750988,0
3979,L,0.9931011826544022,0.9926658163265306,0.5029709891646278,0.5741758241758241,0.3794466403162055,0
1997,L,0.9799605781865967,0.9824617346938775,0.5844110450891297,0.5673076923076923,0.0,0
3503,L,0.9911300919842313,0.9910714285714285,0.5218455085634394,0.6538461538461539,0.5731225296442688,0
7117,L,0.9885019710906702,0.9901147959183673,0.5487591751135966,0.5508241758241759,0.31225296442687744,0
375,L,0.9770039421813403,0.9827806122448979,0.5358266340440405,0.5137362637362637,0.45454545454545453,0
3579,L,0.9914586070959265,0.9904336734693877,0.9339391821041594,0.1620879120879121,0.4901185770750988,1
9593,L,0.9825886990801579,0.989158163265306,0.47256204124432016,0.7252747252747253,0.16205533596837945,0
2185,L,0.9848883048620237,0.9866071428571427,0.5697308633344984,0.44505494505494503,0.20948616600790515,0
9877,L,0.9816031537450723,0.987563775510204,0.48025166025865085,0.804945054945055,0.48616600790513836,0
8052,L,0.9871879106438897,0.994579081632653,0.4903879762320867,0.6277472527472528,0.2134387351778656,0
